release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.1.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,null,3,1,0,0,0,0,0,0,196,1,2,0,false
4.1.0,size,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,null,8,2,2,1,0,1,4,1,196,1,4,0,false
4.0.0,getRefCnt,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,null,3,1,0,0,0,1,0,0,4,2,4,0,false
4.1.0,operationFinished,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,null,2,1,0,0,0,0,0,0,196,1,4,0,false
4.1.0,setSrcRegion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,8,2,2,0,0,1,2,0,196,1,1,0,false
4.0.0,getMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,null,3,1,0,0,0,1,1,0,4,3,5,0,false
4.0.0,setMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,null,13,7,1,2,0,0,0,2,4,3,5,2,false
4.0.0,doPublish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,null,21,4,6,1,0,0,4,6,4,2,4,2,false
4.0.0,run,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,null,4,1,1,0,0,0,0,6,4,1,3,3,false
4.1.0,equals,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,null,9,2,1,0,0,2,0,2,196,2,2,2,false
4.1.0,setClientTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,null,4,1,0,0,0,1,0,0,225,2,3,0,false
4.1.0,rollLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,null,21,4,4,2,1,0,1,2,56,1,2,4,false
4.0.0,genDigest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,null,6,1,1,0,0,1,2,0,4,2,3,3,false
4.1.0,doCompactEntryLogs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,null,34,5,2,2,0,1,1,3,96,3,6,0,false
4.1.0,pin,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,null,3,1,1,0,0,0,0,0,196,2,2,0,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,null,3,1,0,0,0,0,2,1,4,2,7,0,false
4.1.0,getNewBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,null,3,1,0,0,0,1,1,1,196,1,3,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,null,8,2,2,1,0,0,0,0,4,1,2,0,false
4.1.0,readLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,7,3,2,1,0,0,1,0,196,1,4,0,false
4.1.0,getFormatVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,null,3,1,0,0,0,1,1,0,125,1,2,0,false
4.1.0,hasSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,3,1,0,0,0,1,5,0,196,1,1,0,false
4.1.0,asyncClose,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,null,3,1,0,0,0,0,0,1,229,1,1,0,false
4.1.0,evictFileInfoIfNecessary,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,null,7,2,1,0,0,0,2,0,84,3,6,1,false
4.1.0,storeHost2ChannelMapping,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,null,12,5,2,2,0,0,1,4,196,1,1,0,false
4.1.0,markLedgerInRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,null,3,1,1,0,0,0,1,0,196,3,5,0,false
4.1.0,updateLoadInformation,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,null,7,2,1,1,0,0,1,1,196,1,2,0,false
4.1.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,null,14,2,1,1,0,1,0,4,204,2,4,0,false
4.1.0,exceptionCaught,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,null,13,5,2,0,0,0,0,0,196,1,1,1,false
4.1.0,scanEntryLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,null,47,9,12,5,1,0,4,3,196,3,12,1,false
4.0.0,refill,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,null,25,6,7,2,1,2,3,3,4,1,2,2,false
4.0.0,recoverBookieData,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,null,23,3,1,0,0,0,0,2,40,2,5,0,false
4.1.0,warmup,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,null,3,1,0,1,0,0,0,1,196,1,1,0,false
4.0.0,enableRecoveryAdd,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,null,4,1,1,0,0,1,1,0,4,2,3,0,false
4.0.0,multiSub,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,null,13,4,4,3,0,0,1,5,4,1,3,1,false
4.0.0,isClosed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,null,3,3,0,0,0,1,5,0,4,3,6,0,false
4.1.0,getShouldClaim,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,3,1,0,0,0,1,0,1,196,1,1,0,false
4.1.0,hasSubscribeRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,3,1,0,0,0,1,2,1,196,1,1,0,false
4.0.0,serveSubscribeRequest,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,null,3,1,0,0,0,0,0,1,4,2,3,0,false
4.1.0,addCnxn,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,5,1,0,0,0,0,1,0,196,1,4,0,false
4.1.0,shutdown,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,null,5,1,0,0,0,0,0,0,196,1,2,1,false
4.0.0,scanFinished,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,null,2,1,0,0,0,0,0,0,4,2,3,0,false
4.1.0,getChannelTracker,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,null,3,1,0,0,0,1,0,0,196,1,2,0,false
4.1.0,setLastConsumeSeqId,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,null,8,2,2,1,0,2,2,0,196,1,1,1,false
4.1.0,getTopicLedgers,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,null,21,6,6,2,0,2,1,2,0,1,1,6,false
4.1.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,14,3,0,0,1,0,1,1,196,1,4,1,false
4.1.0,getCertPath,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,null,3,1,0,0,0,1,1,0,196,1,2,0,false
4.1.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,null,12,3,3,3,0,1,0,2,204,2,4,1,false
4.0.0,recoverBookieData,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,null,19,2,1,0,0,0,1,4,4,2,5,0,false
4.1.0,printUsage,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,null,7,2,0,1,0,0,0,0,0,1,1,0,false
4.1.0,refreshDerivedAttributes,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,null,5,1,0,0,0,0,1,3,196,1,2,0,false
4.1.0,toString,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,null,31,17,1,10,0,1,0,2,196,1,1,5,false
4.1.0,addTopicOwnershipChangeListener,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,null,1,1,0,0,0,0,1,0,196,1,1,0,false
4.1.0,getZnodeVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,null,3,1,0,0,0,1,1,0,196,3,5,0,false
4.1.0,setUncaughtExceptionHandler,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,null,3,1,1,0,0,0,1,0,196,1,1,0,false
4.1.0,operationComplete,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,null,13,3,1,0,0,0,0,0,196,1,1,0,false
4.0.0,getAdditionalBookie,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,null,22,5,2,0,0,2,2,1,4,1,3,0,false
4.1.0,getClientTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,null,3,1,0,0,0,1,1,0,225,2,3,0,false
4.1.0,operationComplete,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,null,6,2,0,0,0,1,0,1,196,1,1,0,false
4.1.0,sendRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,null,10,2,1,0,0,1,2,1,196,2,3,2,false
4.0.0,getLedgerName,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,null,12,1,3,1,0,1,1,0,4,2,6,0,false
4.0.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,null,3,1,0,0,0,0,0,0,4,2,5,0,false
4.1.0,sendWriteRequest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,null,4,2,1,0,0,0,2,1,196,2,2,2,false
4.0.0,processPacket,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,1,1,0,0,0,0,1,0,4,3,7,0,false
4.1.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,null,5,2,0,1,0,0,0,5,196,1,4,0,false
4.1.0,parseConfig,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,null,45,10,15,4,1,1,1,2,196,3,5,1,false
4.1.0,closeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,null,10,2,0,2,0,0,0,1,196,3,6,1,false
4.1.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,null,9,2,1,0,0,1,0,2,196,2,2,0,false
4.0.0,getDefaultServerHost,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,null,4,2,0,0,0,2,8,2,4,1,2,2,false
4.1.0,safeProcessResult,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,null,8,2,1,1,0,1,0,0,196,1,3,1,false
4.1.0,getVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,null,3,1,0,0,0,1,1,0,196,2,2,0,false
4.1.0,mergePublishRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,10,3,3,0,0,1,1,5,196,1,1,2,false
4.1.0,isClosed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,null,3,3,0,0,0,1,7,0,196,3,5,0,false
4.1.0,handleRequest,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,null,22,4,2,0,2,2,0,1,196,1,1,1,false
4.1.0,refreshLastLedgerRange,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,null,6,1,3,1,0,1,1,0,0,2,2,1,false
4.1.0,handleAddResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,null,27,6,5,3,0,1,1,2,196,3,10,0,false
4.1.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,null,7,3,0,1,0,0,0,2,196,1,3,0,false
4.1.0,realReleaseTopic,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,null,5,2,0,0,0,0,2,1,196,1,1,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,null,1,1,0,0,0,0,1,0,4,1,2,0,false
4.0.0,compare,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,null,3,1,0,1,0,1,0,1,4,2,6,0,false
4.1.0,removeActiveLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,null,1,1,0,0,0,0,0,0,204,2,2,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,null,11,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,pickDirs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,null,3,1,0,0,0,1,1,0,4,2,6,0,false
4.0.0,recoverComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,null,9,1,3,1,0,0,0,0,40,2,5,0,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,null,1,1,0,0,0,0,4,0,4,2,2,0,false
4.0.0,getPacketsReceived,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,3,1,0,0,0,1,1,0,4,3,7,0,false
4.0.0,getOpCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,null,3,1,0,0,0,1,0,0,4,2,3,0,false
4.1.0,process,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,null,2,1,0,0,0,0,0,0,0,2,2,0,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,null,4,1,0,0,0,0,1,1,4,2,5,0,false
4.0.0,errorMsgAndExit,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,null,5,1,0,0,0,0,2,0,4,2,5,0,false
4.1.0,makeWritable,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,12,3,0,0,1,0,1,0,196,1,4,1,false
4.1.0,setBookieRecoveryPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,null,4,1,0,0,0,1,0,0,225,2,3,0,false
4.0.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,null,9,2,1,0,0,1,0,2,4,2,2,0,false
4.1.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,null,7,1,2,0,0,0,0,20,196,1,2,0,false
4.1.0,getConsumeRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,3,1,0,0,0,1,2,1,196,1,1,0,false
4.0.0,writeComplete,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,null,3,2,0,0,0,0,0,5,4,2,4,0,false
4.0.0,transientErrorOnSend,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,null,3,1,0,0,0,0,0,1,4,2,3,0,false
4.1.0,sockAddrStr,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,null,3,1,0,1,0,1,0,0,196,1,1,1,false
4.1.0,deliver,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,null,3,1,0,0,0,0,0,0,196,1,1,0,false
4.0.0,sendResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,13,3,0,0,0,1,2,2,4,3,7,1,false
4.0.0,tick,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,null,10,3,0,0,0,0,3,3,4,2,3,0,false
4.1.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,null,33,9,11,2,1,2,0,1,196,3,6,2,false
4.1.0,getSeqIdAfterSkipping,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,null,3,1,0,1,0,1,0,1,196,1,3,0,false
4.1.0,consumedUntil,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,null,1,1,0,0,0,0,1,0,196,1,2,0,false
4.1.0,setRanges,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,4,1,0,0,0,1,0,2,196,1,1,1,false
4.1.0,readLastLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,null,27,5,3,0,3,4,1,0,196,3,12,2,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,null,5,2,0,0,0,0,1,0,4,3,8,1,false
4.1.0,clearMessageBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,null,2,1,0,0,0,0,0,0,196,1,2,0,false
4.1.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,null,5,2,1,0,0,0,1,1,450,2,5,3,false
4.0.0,getDefaultServerHedwigSocketAddress,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,null,4,2,1,0,0,1,2,0,4,1,2,0,false
4.0.0,isBookieRunning,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,null,3,1,0,0,0,1,1,0,4,3,10,0,false
4.1.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,null,5,1,1,0,0,1,0,0,56,1,2,0,false
4.1.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,null,4,1,0,0,0,0,0,0,84,1,1,0,false
4.1.0,process,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,null,6,2,0,0,0,0,0,2,0,1,1,0,false
4.0.0,setLh,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,null,3,1,1,0,0,0,2,0,4,1,1,0,false
4.1.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,null,3,1,0,0,0,0,3,4,196,1,1,0,false
4.1.0,getValueDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,3,1,0,0,0,1,0,1,196,1,1,2,false
4.1.0,asyncCloseSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,null,26,3,4,2,0,0,2,3,196,1,4,2,false
4.1.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,null,26,9,3,4,0,1,0,6,196,1,1,5,false
4.1.0,getPageLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,null,3,1,0,0,0,1,1,0,84,3,6,0,false
4.1.0,usePage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,null,3,1,0,0,0,0,3,0,196,2,2,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,null,7,2,1,1,0,0,0,19,4,3,8,0,false
4.1.0,parse,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,null,15,3,5,0,0,1,2,1,91,1,1,0,false
4.1.0,recoverComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,null,9,1,3,1,0,0,0,0,268,2,4,0,false
4.1.0,setSubscriber,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,null,3,1,1,0,0,0,0,0,226,1,1,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,null,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,null,9,2,3,1,0,0,0,0,4,1,2,0,false
4.1.0,executeLine,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,null,8,2,0,0,0,0,1,3,0,1,1,0,false
4.1.0,getReadOnlyHandle,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,null,11,2,3,0,0,1,0,1,84,1,1,0,false
4.1.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,null,24,7,0,0,2,0,0,3,196,3,12,1,false
4.1.0,channelOpen,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,null,5,2,0,0,0,0,0,0,196,1,1,0,false
4.0.0,usage,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,null,3,1,0,0,0,0,1,0,4,2,2,0,false
4.1.0,getMasterKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,null,4,1,0,0,0,1,2,1,196,1,4,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,null,3,1,0,0,0,0,0,1,4,2,3,0,false
4.1.0,getNumDirtyLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,null,3,1,0,0,0,1,0,0,84,3,6,0,false
4.1.0,fromInt,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,null,13,2,6,2,0,1,3,1,196,2,3,0,false
4.0.0,readSubscriptions,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,null,1,1,0,0,0,0,1,0,4,2,3,0,false
4.1.0,setStatusMsg,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,8,2,2,0,0,1,2,0,196,1,1,0,false
4.0.0,addDeliveryPtr,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,null,4,1,1,0,0,0,2,1,4,2,3,0,false
4.0.0,deliverNextMessage,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,null,8,2,2,0,0,1,3,1,4,2,3,0,false
4.1.0,removeChannelForTopic,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,null,3,1,0,0,0,0,0,0,196,1,4,0,false
4.1.0,runJLineConsole,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole,11,2,1,0,1,0,1,4,0,1,1,1,false
4.1.0,hasPublishRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,3,1,0,0,0,1,2,1,196,1,1,0,false
4.1.0,writeLedgerConfig,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,null,7,1,2,0,0,0,2,4,268,2,4,3,false
4.1.0,accept,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,null,3,1,0,0,0,1,0,0,56,2,3,0,false
4.1.0,retrySubscribeRequest,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,null,4,2,0,0,0,1,2,4,196,1,1,0,false
4.1.0,describeTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,null,13,2,4,2,0,1,1,5,0,1,1,0,false
4.1.0,getHostFromChannel,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,null,3,1,0,0,0,1,2,0,226,1,1,0,false
4.1.0,setSeqId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,null,5,1,2,0,0,1,2,0,196,1,1,0,false
4.1.0,getRandomLedger,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,null,3,1,0,0,0,1,1,0,0,3,4,0,false
4.1.0,run,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,null,11,3,0,0,1,0,0,9,0,3,4,0,false
4.1.0,verifyDigest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,null,3,1,0,0,0,0,1,1,196,2,3,0,false
4.0.0,handleRequest,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,null,39,4,4,0,1,2,0,3,4,1,3,1,false
4.1.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,null,2,1,0,0,0,0,0,0,229,1,1,0,false
4.1.0,sendBuffers,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,null,21,6,5,1,0,0,1,1,196,1,4,2,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,null,4,1,1,0,0,0,0,2,4,2,3,0,false
4.1.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,null,4,1,0,1,0,0,0,0,196,1,1,1,false
4.1.0,ledgersPath,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,null,3,1,0,0,0,1,1,0,0,2,2,0,false
4.0.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,null,3,1,0,0,0,1,0,0,4,3,8,0,false
4.1.0,consumedUntil,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,null,3,1,0,0,0,0,0,2,196,1,3,0,false
4.1.0,getServerAddr,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,null,6,2,0,0,0,1,2,1,196,1,2,0,false
4.0.0,tick,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,null,10,3,0,0,0,0,1,0,40,2,5,1,false
4.1.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,null,4,1,0,0,0,0,0,2,196,1,2,0,false
4.1.0,isSpecialZnode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,null,6,4,0,0,0,2,5,0,204,3,4,1,false
4.0.0,grabCleanPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,null,52,12,6,2,0,2,2,9,4,2,6,18,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,null,9,2,0,1,0,0,0,4,4,2,5,1,false
4.0.0,unsetSuccessAndSendWriteRequest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,null,20,6,2,2,0,2,1,2,4,2,3,1,false
4.1.0,close,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,null,6,2,1,0,0,0,3,0,0,3,4,0,false
4.1.0,getSubscription,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,null,14,3,4,0,1,2,1,1,0,2,2,1,false
4.0.0,loadConf,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,null,4,1,1,0,0,0,2,0,4,2,2,0,false
4.0.0,getLastLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,null,27,5,3,0,3,4,1,0,4,2,8,2,false
